row,col,bNTI,RCbray,process,row.country,row.site,row.landuse,col.country,col.site,col.landuse,pair_scale,pair_landu
M04,M13,-0.408872885983348,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M04,M14,-0.651282272339343,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M04,M15,-0.705310541914345,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M04,M16,-0.668326530993248,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M04,M17,-1.64997690956433,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M04,M18,-1.34544609438912,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M04,M19,-1.60626581263725,0.67,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M04,M20,-2.55041162002487,0.9,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M04,M21,-2.32843339791961,-0.03,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M04,M22,-1.63376021944689,0.29,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M04,M23,-2.14147912462622,0.29,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M04,M24,-1.72967083846586,0.78,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M04,M25,-1.62963185114233,0.03,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M04,M26,-1.63496500323002,0.93,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M04,M27,-1.45803147715508,0.53,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M04,M28,-1.52821741182511,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M04,M29,-1.71732892467833,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M04,M30,-0.811751150248933,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M04,M31,-0.921645939829514,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M04,M32,-0.599786437747125,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M04,M33,-0.470494543398959,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M04,M34,-1.84302494627153,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M04,M35,-0.403014027471212,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M04,M36,-0.461083793602444,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M05,M06,-3.28604186259124,-1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M05,M07,-3.17564759648759,-0.63,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M05,M08,-1.99422850003277,-0.79,Undominated,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M05,M09,-2.23917822138403,-0.67,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M05,M10,-3.12196857926008,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M05,M11,-2.74075995568142,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M05,M12,-2.56468336812122,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M05,M13,-2.31294556003182,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M05,M14,-2.62669779937974,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M05,M15,-2.7467566328073,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M05,M16,-2.12685747390261,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M05,M17,-2.22786796601897,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M05,M18,-1.99766787701818,0.99,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M05,M19,-2.70361126785923,0.57,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M05,M20,-4.4869734912628,0.83,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M05,M21,-3.80765154248354,-0.39,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M05,M22,-2.40164472048035,-0.58,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M05,M23,-3.41344801836792,0.15,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M05,M24,-3.45878080335093,0.36,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M05,M25,-3.6030563809424,-0.36,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M05,M26,-3.7063557742855,0.71,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M05,M27,-3.47503878143284,-0.06,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M05,M28,-2.43476296032377,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M05,M29,-2.33187429594021,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M05,M30,-2.50192898111787,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M05,M31,-2.54723197631532,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M05,M32,-2.05651434705263,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M05,M33,-2.27616970836159,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M05,M34,-2.66651318199286,0.98,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M05,M35,-2.16868778664168,0.99,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M05,M36,-2.03153461663011,0.99,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M06,M07,-3.89934454145369,-0.86,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M06,M08,-2.17699678659203,-0.77,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M06,M09,-2.36859929755171,-0.67,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M06,M10,-2.32797263073026,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M06,M11,-2.29271127435399,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M06,M12,-2.20275594373031,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M06,M13,-2.07338571092738,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M06,M14,-2.15439368896288,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M06,M15,-2.33413699054213,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M06,M16,-2.14347698544886,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M06,M17,-1.97370786294413,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M06,M18,-2.05197075975043,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M06,M19,-3.22208964670475,-0.17,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M06,M20,-3.82917790208381,0.38,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M06,M21,-3.47078564337366,-0.02,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M06,M22,-2.17611325626244,-0.19,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M06,M23,-3.00434612788402,-0.64,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M06,M24,-3.16127092911054,0.37,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M06,M25,-3.00896077586235,-0.15,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M06,M26,-3.21074439650861,0.81,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M06,M27,-3.04404731738139,0.17,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M06,M28,-2.14560961259543,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M06,M29,-1.75437748279786,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M06,M30,-2.51977704722441,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M06,M31,-1.9035669295798,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M06,M32,-1.28449009042182,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M06,M33,-1.44173700992037,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M06,M34,-2.19978953696171,0.99,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M06,M35,-1.24363251234548,0.98,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M06,M36,-1.40376890910409,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M07,M08,-3.98696931558605,-1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M07,M09,-3.6555562636395,-1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M07,M10,-2.6256103509068,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M07,M11,-2.37873621099896,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M07,M12,-2.20588179989071,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M07,M13,-1.84037493155509,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M07,M14,-2.25444963685363,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M07,M15,-2.20339369189645,0.99,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M07,M16,-1.91300378888041,0.99,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M07,M17,-2.10094922748636,0.98,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M07,M18,-1.69830106778161,0.96,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M07,M19,-2.47459452718228,0.53,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M07,M20,-3.36944768701781,0.93,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M07,M21,-3.12233911667386,-0.51,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M07,M22,-1.87359211741215,0.3,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M07,M23,-2.75918467689616,0.62,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M07,M24,-3.0134597571399,0.86,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M07,M25,-3.08850727104795,-0.83,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M07,M26,-2.99314067715421,0.66,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M07,M27,-2.88676258784516,-0.59,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M07,M28,-1.98036506397665,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M07,M29,-1.85124988014828,0.99,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M07,M30,-2.24508002071126,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M07,M31,-2.31096475559517,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M07,M32,-1.64976716319641,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M07,M33,-2.05961371619215,1,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M07,M34,-2.21967243079371,0.98,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M07,M35,-1.44869252057277,0.91,Undominated,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M07,M36,-1.43247976978837,0.98,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M08,M09,-1.26284380156601,-1,Homogenizing Dispersal,Malawi,G,Natural,Malawi,G,Natural,within_site,Natural
M08,M10,-1.71401191160685,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M08,M11,-1.80459768786343,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M08,M12,-1.71558508619862,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M08,M13,-1.53959763061294,0.99,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M08,M14,-1.98427603744609,0.97,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M08,M15,-1.79962205773472,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M08,M16,-1.62731684215445,0.93,Undominated,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M08,M17,-1.3839697539392,0.72,Undominated,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M08,M18,-1.63110678630468,0.41,Undominated,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M08,M19,-1.61176148110212,0.39,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M08,M20,-1.87686510936113,0.9,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M08,M21,-2.28174051812533,-0.76,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M08,M22,-1.46346199078302,-0.48,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M08,M23,-1.8430592927409,0.48,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M08,M24,-2.11472635779852,-0.08,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M08,M25,-1.67195688930187,-0.72,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M08,M26,-1.97942784245118,-0.11,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M08,M27,-1.84055584350919,-0.68,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M08,M28,-1.56160297579951,0.98,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M08,M29,-1.606501994114,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M08,M30,-1.83010357884634,0.83,Undominated,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M08,M31,-1.7344368935838,0.97,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M08,M32,-1.2802198212791,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M08,M33,-1.29801148563195,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M08,M34,-1.89868978168803,0.77,Undominated,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M08,M35,-0.916503518592039,0.85,Undominated,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M08,M36,-1.09132701637204,0.88,Undominated,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M09,M10,-2.34788612880749,0.99,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M09,M11,-2.07363084493296,1,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M09,M12,-2.05282291388453,0.99,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M09,M13,-1.89352931240783,1,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M09,M14,-1.98173410333134,0.99,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M09,M15,-2.20422861384278,0.98,Homogeneous Selection,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M09,M16,-1.99595724377609,0.95,Undominated,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M09,M17,-1.91053943440363,0.97,Dispersal Limitation,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M09,M18,-1.91782351579303,0.79,Undominated,Malawi,G,Natural,Malawi,G,Farm,within_site,cross_landuse
M09,M19,-2.08104026849055,0.9,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M09,M20,-2.74484138371525,0.97,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M09,M21,-2.82308253016696,-0.17,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M09,M22,-1.99896219527881,0.43,Undominated,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M09,M23,-2.67772423214945,0.88,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M09,M24,-2.89113073146235,0.88,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M09,M25,-2.40046547979503,-0.34,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M09,M26,-2.69991185524343,0.74,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M09,M27,-2.53746597911825,-0.28,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Natural,across_site_within_country,Natural
M09,M28,-1.89913504410863,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M09,M29,-1.94376879078778,0.99,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M09,M30,-2.08248303765794,0.98,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M09,M31,-2.16218947553197,0.99,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M09,M32,-1.66226030149946,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M09,M33,-1.93369180937714,1,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M09,M34,-2.31883775585373,0.96,Homogeneous Selection,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M09,M35,-1.75752761723892,0.87,Undominated,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M09,M36,-1.58664292012812,0.98,Dispersal Limitation,Malawi,G,Natural,Malawi,H,Farm,across_site_within_country,cross_landuse
M10,M11,-3.15572917697192,-1,Homogeneous Selection,Malawi,G,Farm,Malawi,G,Farm,within_site,Farm
M10,M12,-2.96039686402945,-1,Homogeneous Selection,Malawi,G,Farm,Malawi,G,Farm,within_site,Farm
M10,M13,-3.07313757911111,-0.98,Homogeneous Selection,Malawi,G,Farm,Malawi,G,Farm,within_site,Farm
M10,M14,-3.76874802740464,-1,Homogeneous Selection,Malawi,G,Farm,Malawi,G,Farm,within_site,Farm
M10,M15,-3.72161123407623,-1,Homogeneous Selection,Malawi,G,Farm,Malawi,G,Farm,within_site,Farm
